,,94/10-00/08,UCF20,,,341159,4851059056 4851059085 4851059086 4851059105,,,341269,4853059105 4853059125,
,,00/08-06/06,UCF30,,,341392,4851050121 4851050122 4851050132 4851050133 4851080130 4851080244 4851080306 4851080307,,,341393,4853050131 4853050142 4853080130 4853080241,
,SOARER,81/02-85/12,"GZ10, MZ10/11",,665037,365076,4851024010 4851024020 4851024040 4851024050 4851124010 4851124020 4851129195 4852024010 4852024020 4852024040 4852024050,,,343042 553063,4853129855 4853129865 4853129866,
,,86/01-91/04,"GZ20, MZ20/21",,,341069,4851014321,,,341070,4853014040 4853024080 4853029056,
,,91/05-01,"JZZ30, UZZ30",,,341161,4851024150 4851024180 4851024200 4851024230 4851024250 4851029115 4851029135 4851029305 4851029505 4851029515,,,341162,4853024140 4853024170 4853029205 4853029235,
,MR2/MR-S/MR SPIDER,84/06-86/06,"AW10, AW11",,,363045,4851017010 4851017040 4852017010 4852017040,,,363046,4853017010 4853017020 4853017030 4853017040 4854017010 4854017020 4854017030 4854017040,
,,86/09-89/12,"AW10, AW11",,,363045,4851017010 4851017040 4852017010 4852017040,,,365086,4853017060 4853017070 4853017090 4853017100 4854017060 4854017070 4854017090 4854017100,
,,89/12-99/10,SW20,,,365099,4851017050 4851017060 4851017070 4851017080 4851017100 4851017110 4851017120 4851019335 4852017050 4852017060 4852017070 4852017080 4852017100 4852017110 4852017120 4852019055,,,365100,4853017120 4853017130 4853017140 4853017160 4853019535 4854017120 4854017130 4854017140 4854017160 4854019045,
,,99/10-,ZZW30,R,,333320,4851017190 4851017191 4851017200 4851080011 4851080049,R,,334310,4853017210 4853017220 4853017221 4853017230 4853080026 4853080027 4853080060,
,,,,L,,333321,4852017190 4852017191 4852017200 4852019645 4852019646 4852019835,L,,334311,4854017210 4854017220 4854017221 4854017230 4854019355 4854019365 4854019366,
,CELICA/SUPRA,70/12-75/09,"TA20, TA27, RA21, RA25",,,365022,4851014020 4851014021 4851014022 4851014023 4851114030,,,343036 553298,4853114030 4853114040 4853114050 4853119155 4853119165 4853119175 4853119185 4853119285,
,,70/12-75/09,TA22(GTV),,,365022,4851014050 4851014051 4851014052 4851114050 4851114051 4851114052,,,553056,4853114100 4853119235 4853119265,
,,75/10-77/09,"TA23/28/35, RA23/28/35",,665021,365001,4851014080 4851014090 4851014101,,,343036 553298,4853114030 4853114040 4853114050 4853119155 4853119165 4853119175 4853119185 4853119285,
,,77/10-80/07,"RA40/45/46, MA40/45/46, TA40(14inch Tire)",,665024,365005,4851014121 4851014122 4851014123 4851114100,,,343039 553041,4853114260 4853114330 4853114360 4853114390 4853119445 4853119465 4853119475 4853119545 4853119565 4853119615,
,,77/10-80/07,"RA45, TA45/46/47 (13inch Tire)",,665021,365001,4851014090 4851014092 4851014102 4851014103 4851114110,,,343039 553041,4853114240 4853114260 4853114360 4853119435 4853119445 4853119465 4853119475 4853119565,
,,80/08-81/07,"TA55/61/63, RA55/63, MA55/56",,665024,365005,4851014112 4851014140 4851014141,,,343042 553063,4853114430 4853119715 4853119716 4853119717 4853119718 4853119765 4853119766 4853122100 4853129375 4853129377 4853180002 4853180209,
,,81/08-85/07,"SA60, TA60 (Rear Rigid Axle)",,665021,365001,4851014160 4851020150 4851114110 4852014020 4852020150,,443102,343039 553041,4853114470 4853119775 4853119795 4853119805 4853119875,
,,81/08-85/07,RA60/64 (Rear Rigid Axle),,665024,365005,485104200 4852014060,,443102,343039 553041,4853114470 4853119775 4853119795 4853119805 4853119875,
,,81/08-85/07,"AA63, RA61 /63/65, SA63 (Rear;Independent Axle)",,665024,365005,4851014190 4851014200 4852014050 4852014060,,,343042 553063,4853114430 4853114570 4853119715 4853119716 4853119717 4853119718 4853119765 4853119766 4853119825 4853122100 4853129375 4853129377 4853180002 4853180209,
,,81/12-85/12,GA61 (2000SUPRA) MA61 (2800SUPRA),,665037,365076,4851014230 4851024010 4851024020 4852014090 4852024010 4852024020,,,343042 553063,4853114570 4853114610 4853119825 4853119845 4853119886 4853124040,
,CELICA,85/08-87/08,"AT160, ST160, ST162",,,365058,4851020260 4851020261 4851020270 4851020281 4851020350 4851020351 4852020250 4852020251 4852020260 4852020271 4852020340 4852020341,R,,334006,4853020130 4853020160,
,,,,,,,,L,,334007,4854020130 4854020160,
,,87/08-89/09,"AT160, ST160, ST162",,,365068,4851020262 4851020282 4851020352 4851120250 4852020252 4852020272 4852020342,R,,334013,4853020131 4853020151 4853020161,
,,,,,,,,L,,334014,4854020131 4854020151 4854020161,
,,87/10-89/09,ST165 (4WD),,,365068,4851020392 4852020382,R,,334013,4853020171 4853020180,
,,,,,,,,L,,334014,4854020171 4854020180,
,,89/09-93/09,"AT180, ST182, ST183",,,365077,4851020630 4851020640 4851020650 4851020680 4852020630 4852020640 4852020650 4852020680,R,,334050,4853020510 4853020550 4853020640 4853020530 4853020570,
,,,,,,,,L,,334051,4854020510 4854020550 4854020640 4854020530 4854020570,
,,89/10-93/09,ST185 (4WD;GT-FOUR),,,365077,4851020660 4851020690 4852020660 4852020690,R,,334052,4853020590 4853020610 4853020600,
,,,,,,,,L,,334053,4854020590 4854020610 4854020600,
,,93/09-98/01,"ST200, ST202, ST203, ST204",,,365092,4851029235 4851029236 4851029245 4851029246 4852029075 4852029076 4852029085 4852029086,R,,334125,4853029285 4853029305 485302B350 485302B390 4853029295 4853029315 485302B370 485302B410,
,,,,,,,,L,,334126,4854029015 4854029035 485402B350 485402B390 4854029025 4854029045 485402B370 485402B410,
,,98/01-99/07,"ST200, ST202, ST203, ST204",R,,334378,4851029236 4851029246 485102B042 4851080219,R,,334125,4853029285 4853029305 485302B350 485302B390 4853029295 4853029315 485302B370 485302B410,
,,,,L,,334379,4852029076 4852029086 485202B042 4852080045,L,,334126,4854029015 4854029035 485402B350 485402B390 4854029025 4854029045 485402B370 485402B410,
,,94/02-99/08,ST205 (4WD;GT-FOUR) with Front Toyota Super Strut Suspension,R,,331018,4851029265 4851029285 485102B071 4851029266 485102B070 485102B090,R,,334127,4853029325 485302B430 4853029335 485302B440,
,,,,L,,331019,4852029105 4852029125 485202B071 4852029106 485202B070 485202B090,L,,334128,4854029055 4854029065 485402B430 485402B440,
,,99/08∼04/06,"ZZT231 for General Export Model (except Canada, USA, Europe)",R,,334277,4851029755 485102B280 485102B210,,,341278,4853029785 4853029885 485302B770 485302B780 485302B840 4853080080,
,,,,L,,334278,4852029465 485202B280 485202B210,,,,,
,,04/06-,"ZZT231 for General Export Model (except Canada, USA, Europe)",R,,339007,485102B361 4851080325 4851080221,,,,4853080332,
,,,,L,,339008,485202B361 4852080102 4852080047,,,,,
,,99/08-00/08,"ZZT230/1 for Canada, USA",R,,334277,4851029755 485102B280,,,341277,4853029775 485302B760,
,,,,L,,334278,485102B280 4852029465,,,,,
,,99/08-99/10,ZZT230 for Europe,R,,334277,4851029745 485102B270,,,341277,4853029775 485302B760,
,,,,L,,334278,4852029455 485202B270,,,,,
,,99/10-00/08,ZZT230 for Europe,R,,334277,4851029755 485102B280 4851029756,,,341278,4853029785 4853029885 485302B770 485302B780,
,,,,L,,334278,4852029465 485202B280 4852029466,,,,,
,SCION tC,05-,ALL,R,,339128,4851021160 4851080142,,,341457,4853021140 4853080152 4853080268,
,,,,L,,339129,4852029835,,,,,
,SUPRA,86/01 -93/05,"GA70, MA70, JZA70",,,341069,4851014271 4851014291 4851014311 4851014401 4851014450 4851019035 4851019055 4851019125 4851019155 4851019175 4851019235 4851014281 4851014301 4851014321 4851014430 4851014550 4851019045 4851019065 4851019145 4851019165 4851019215,,,341070,4853014010 4853014040 4853014080 4853014170 4853014280 4853019035 4853019095 4853019145 4853019365 4853014030 4853014050 4853014091 4853014220 4853014300 4853019055 4853019125 4853019355 4853019375,
,,93/05-96/01,JZA80,,,551069,4851009015 4851014690 4851019275 4851019305 4851014660 4851014700 4851019285,,,551070,4853009015 4853014400 4853019475 4853019515 4853019525,
,ist/TOYOTA xA/SCION xA,03-,NCP#,,,333412,4851052610 4851059765,,,343426,4853052640 4853080195 4853059795,
,ist/Ractis/SCION xD,07-,ALL,R,,339134,4851080380,,,348001,4853052E10 4853052E20,
,,,,L,,339135,4852059455,,,,4853080437 4853080438,
,bB/SCION xB,03~04,NCP#,,,333385,4851052150 4851052151 4851052152 4851052160 4851052161 4851052600 4851059235 4851059236 4851059237 4851059245 4851059246 4851059785,,,343426,4853052151 4853052151A 4853052340 4853052340A 4853052340B 4853052490 4853052630 4853059266 4853059267 4853059455 4853059615 4853059815,
,,08-,2.4 GAS L4,R,,339204,4851012B61 4851012B70D 4851012B71 4851012C50A 4851012C51 4851012D70A 4851080332 4851080350 4851080363 4851080458 4851080459 4851080461,,,,4853002490 4853002500 4853002540C 4853012C30A 4853012C40A 4853012C41 4853012E10B 4853080379 4853080379A 4853080379B 4853080380A 4853080396 4853080396A 4853080420B 4853080420C 4853080444 4853080444A 4853080499 4853080501 4853080503,
,,,,L,,339205,4852012A61 4852012A70D 4852012A71 4852012B50A 4852012B51 4852012C70A 4852080106 4852080119 4852080127 4852080201 4852080202 4852080204,,,,,
,AVANZA,03/12-06,F601 All,R,,333453,48510BZ040 48510BZ060 48510BZ070 48510BZ110 48510BZ120,,,343441,48531BZ010 48531BZ050 48531BZ060 48531BZ080 48531BZ090,
,,,,L,,333454,48520BZ040 48520BZ060 48520BZ070 48520BZ110 48520BZ120,,,,,
,,07-,F601 All,R,,333453,48510BZ040 48510BZ060 48510BZ070 48510BZ110 48510BZ120,,,343472,48531BZ150 48531BZ160 48531BZ180 48531BZ220 48531BZ290 48531BZ350,
,,,,L,,333454,48520BZ040 48520BZ060 48520BZ070 48520BZ110 48520BZ120,,,,,
,RAUM,97/05-00,EXZ10,R,,333209,4851046010 4851046011 4851049095 4851049096,,,341191 551064,4853046010 4853049085,
,,,,L,,333210,4852046010 4852046011 4852049095 4852049096,,,,,
,PROBOX / SUCCEED,02/06-,"NCP50/51/52/58, NLP51 Van / Wagon",,,333407,4851052430 4851059615,,,343434,4853052440,
,WISH,03/12-,ANE1#,R,,339005,4851068020 4851069245,,,341389,4853068020 4853069225 4853069305,
,,,,L,,339006,4852068020 4852069085,,,,,
,,04/09-,ZNE1#,R,,334436,4851068010 4851068040 4851069205 4851069235 4851069265,,,341375,4853068010 4853068040 4853068050 4853068051 4853069215 4853069255 4853069265 4853069295 4853069315 4853069475,
,,,,L,,334437,4852068010 4852068040 4852069045 4852069075 4852069105,,,,,
,VOXY / NOAH,04/08-05/07,AZR60G,R,,335048,4851080180,,,344362,4853180735,
,,,,L,,335049,4852029875,,,,,
,,08/08-,ZRR70G,R,,335068,4851028320 4851080368,,,344362,4853128690 4853180754,
,,,,L,,335069,4852028320 4852080131,,,,,
,PICNIC/IPSUM/AVENSIS VERSO,96/09-01,"SXM10, CXM10",R,,334172,4851044011 4851049046,,,343282,4853144020 4853144040 4853149115 4853149175,
,,,,L,,334173,4852044011 4852049046,,,,,
,,01/05-,"ACM2#, CLM20",R,,334319,4851044180 4851049305 4851049325 4851049605 4851049735 4851049755 4851044200 4851049315 4851049585 4851049725 4851049745 A094344044,,,344362,4853044030 4853144070 4853144120 4853149235 4853149315 4853149445 4853044040 4853144080 4853149225 4853149295 4853149415,
,,,,L,,334320,4852044180 4852049415 4852049435 4852049665 4852049815 A094344045 4852044200 4852049425 4852049645 4852049805 4852049825,,,,,
,RUSH,06/05-,J2##,,,333496,48510B4020 48510B4050 48510B4080,,,343441,48531B4010 48531B4030 48531B4050,
,RAV-4,94/04-98/01,"SXA10G, SXA11G, SXA15G, SXA16G",,,365093,4851049015 4851049025 4852049015 4852049025,,,343272 553195,4853142010 4853142030 4853149066 4853149076 4853149086 4853149095 4853149125 4853142020 4853149065 4853149075 4853149085 4853149087 4853149097 4853149135,
,,98/01-00/04,"SXA10G, SXA11G, SXA15G, SXA16G except 235/60-16 Tire",R,,334482,4851049016 4851049026,,,343272 553195,4853142010 4853142020 4853142031 4853142042 4853142100 4853149067 4853149077 4853149088 4853149098 4853142011 4853142021 4853142032 4853142090 4853149066 4853149076 4853149087 4853149097 4853149135,
,,,,L,,334483,4852049016 4852049026,,,,,
,,96/08-00/04,SXA10G (3 Door) with 235/60-16 Tire,R,,334482,4851049016 4851049026,,,343313,4853142051 4853142052 4853149125 4853149126 4853149127 4853149128,
,,,,L,,334483,4852049016 4852049026,,,,,
,,96/08-00/04,SXA11G (5 Door) with 235/60-16 Tire,R,,334251,4851049065 4851049066,,,343314,4853142061 4853142072 4853149136 4853149147 4853142071 4853149135 4853149137 4853149148,
,,,,L,,334252,4852049065 4852049066,,,,,
,,00/05-,"ACA20/21 (2.0, 3/5 Door), ZCA25/26(1.8, 3/5 Door)",R,,334331,4851042060 4851042070 4851049195 4851049515 4851042061 4851042110 4851049205 4851049695,,,343272 553195,4853142090 4853149205 4853142100 4853149215,
,,,,L,,334332,4852042060 4852042070 4852049305 4852049595 4852042061 4852042110 4852049315 4852049765,,,,,
,,00/05-,"ACA21 (2.0, 5 Door), ZCA26(1.8, 5 Door) for Europe",R,,335040,4851042080 4851049215 4851042081 4851049705,,,343272 553195,4853142100 4853149215,
,,,,L,,335041,4852042080 4852049325 4852042081 4852049775,,,,,
,,01/05-,"CLA20 (2.0TD, 3 Door)",R,,334331,4851042090 4851049365 4851042091 4851049715,,,343272 553195,4853142090 4853149205,
,,,,L,,334332,4852042090 4852049475 4852042091 4852049785,,,,,
,,01/05-,"CLA21 (2.0TD, 5 Door)",R,,335040,4851042100 4851049375,,,343272 553195,4853142100 4853149215,
,,,,L,,335041,4852042100 4852049485,,,,,
,,04-,"ACA#, ZCA# for USA",R,,335040,4851049535 A094344027,,,343272 553195,4853142120 4853149285,
,,,,L,,335041,4852049615 A094344028,,,,,
,,06/01 -,"ACA30, ALA30 for Europe ACA33/38, GSA33/38 for USA",R,,339031,4851080284 4851080287 4851080285,,,349024,4853142130 4853142140,
,,,,L,,339032,4852080071 4852080074 4852080072,,,,,
,,YEAR,MODEL,R L,FRONT,,,R L,REAR,,,
,,,,,K Y B No.,,O. E. M. No.,,K Y B No.,,O. E. M. No.,
,,,,,OIL,GAS,,,OIL,GAS,,
,HIGHLANDER/KLUGER,02-,"MCU## 3.0L, ACU## 2.4L (FWD/AWD) for USA",R,,334399,4851048071 4851048110 4851049435 4851049455 4851049565 4851049655,R,,334384,4853048190 4853048200 4853048240 4853049405 4853049415 4853049545 A094314863,
,,,,L,,334400,4852049545 4852049565,L,,334385,4854048190 4854048200 4854048240 4854049235 4854049245 4854049285 A094314864,
,,01~03,"MCU## 3.0L, ACU## 2.4L (FWD/AWD) for USA",R,,334399,4851048071 4851049285 4851049655,R,,334428,4853048100 4853049215,
,,,,L,,334400,4852049545 4852049565,L,,334429,4853048100 4854049145,
,,04~,ACU## 2.4L (FWD/AWD) for USA,R,,334399,4851048071 4851049285 4851049655,R,,334394,4853049325 4853049555 A094314865,
,,,,L,,334400,4852049545 4852049565,L,,334395,4854049215 4854049295 A094314866,
,HARRIER,97/12-03/02,ACU/MCU/SXU10 (2WD),R,,334261,4851049155 4851049156 4851049157 4851049165 4851049246,R,,334269,4853048010 4853048030 4853048040 4853048050 4853049115 4853049135 4853049145 4853049155,
,,,,L,,334262,4852049155 4852049156 4852049157 4852049165 4852049356,L,,334270,4854048010 4854048030 4854048040 4854048050 4854049055 4854049075 4854049085 4854049095,
,,97/12-03/02,ACU/MCU/SXU15 (4WD),R,,334261,4851049155 4851049156 4851049157 4851049165 4851049246,R,,334263,4853048020 4853048060 4853048070 4853048080 4853049125 4853049165 4853049175 4853049195,
,,,,L,,334262,4852049155 4852049156 4852049157 4852049165 4852049356,L,,334264,4854048020 4854048060 4854048070 4854048080 4854049065 4854049105 4854049115 4854049125,
,,03/02-,"MCU## 3.0L, ACU## 2.4L (4WD) for Europe",R,,334399,4851048071 4851048110 4851049435 4851049455 4851049565 4851049655,R,,334394,4853048160 4853048170 4853048180 4853049315 4853049325 4853049335,
,,,,L,,334400,4852049545 4852049565,L,,334395,4854048160 4854048170 4854048180 4854049205 4854049215 4854049225,
,PREVIA/TARAGO/ESTIMA/LUCIDA/EMINA,90/05-99/12,"TCR1L (2WD), TCR2L (4WD) (Rear;Independent axle)",R,,334093,4851028020 4851028030 4851028050 4851029095 4851029105,,,344225,4853128350 4853128370 4853128371 4853128372 4853180413 4853180420 4853180424 4853180658,
,,,,L,,334094,4852028020 4852028030 4852028050 4852029025 4852029035,,,,,
,,90/05-99/12,"TCR/CXR1L (2WD), TCR20 (4WD) (Rear;Rigid axle)",R,,334093,4851028010 4851028020 4851028040 4851028060 4851029085 4851029095 4851029225,,,344226,4853128340 4853128341 4853128360 4853128361 4853128390 4853128430 4853128431 4853128540 4853128541 4853180124 4853180127 4853180222 4853180412 4853180419 4853180656 4853180657 4853180660 4853180662,
,,,,L,,334094,4852028010 4852028020 4852028040 4852028060 4852029015 4852029025 4852029065,,,,,
,PREVIA/TARAGO/ESTIMA,00/03-03/04,"ACR30, CLR30, MCR30 (2WD)",R,,334284,4851028070 4851029795,,,344308,4853128570 4853128640 4853180698 4853180709,
,,,,L,,334285,4852028070 4852029505,,,,,
,,03/04-,"ACR30, CLR30",R,,334284,4851028180 4851080110,,,344308,4853128570 4853128640 4853180698 4853180709,
,,,,L,,334285,4852028180 4852029745,,,,,
,,00/03-,"ACR40, MCR4L(4WD)",R,,339009,4851028120 4851029805,,,344480,4853128560 4853128650 4853129935 4853180710,
,,,,L,,339010,4852028120 4852029515,,,,,
,PREVIA/TARAGO,06/01~,ACR50,R,,335050,4851028270 4851028360 4851028380 4851080318 4851080356 4851080473,,,349002,4853028070 4853028170 4853080358 4853080518,
,,,,L,,335051,4852028270 4852028360 4852048380 4852080096 4852080125 4852080213,,,,,
,,06/11~,GSR50,R,,335050,4851028370 4851028390 4851080357 4851080474,,,349002,4853028070 4853028170 4853080358 4853080518,
,,,,L,,335051,4852028370 4852048390 4852080126 4852080214,,,,,
,ALPHARD,08/04-,GGH20,R,,335050,4851058130 4851080418,,,349002,4853058060 4853080475,
,,,,L,,335051,4852058130 4852059525,,,,,
,SIENNA,03/01 -05/07,"MCL20/23 CE, LE, XLE type Wagon 3.3L for USA, Canada & Mexico",R,,334430,48510AE020 48510AE020B 48510AE020C,,,344308,48531AE020 48531AE020B,
,,,,L,,334431,48520AE020 48520AE020B 48520AE020C,,,,,
,,04/03-05/03,"MCL20/25 LE, XLE type Wagon 3.3L for USA, Canada",R,,,48510AE030,,,344480,48531AE030 48531AE031,
,,,,L,,,48520AE030,,,,,
,,05/03-05/07,"MCL20/25 LE, XLE type Wagon 3.3L for USA, Canada",R,,334452,48510AE031,,,344480,48531AE030 48531AE031,
,,,,L,,334453,48520AE031,,,,,
,BLIZZARD,80/03-84/04,LD10..V(VAN),,443152,,4851087603,,443150,553143,4853087603,
,,80/03-84/05,LD10..TP (SOFT TOP),,443152,,4851087603,,443066,343121 553100,4853087602,
,,84/05-93/04,LD2#,,,343186,4851087606 4851087680,,,343186,4853087607 4853087680 4853087685,
,LAND CRUISER,69/03-75/01,"FJ40/40V, BJ40/40V",,444024,344325 553248,4851160040 4851169035 4851169036,,444026,344330 553249,4853169045 4853169048,
,,75/01 -88/08,"FJ40/40V, BJ40/40V, FJ43, BJ43/44, FJ45",,444024,344325 553248,4851160010 4851160040 4851169015 4851169035 4851169036 4851169075,,444012,344015 553257 554041,4853160061 4853169046 4853169047 4853169055 4853169056 4853169057 4853169075,
,,69/03-80/08,FJ55/56V,,444197,553280,4851160050 4851160051 4851169045 4851169046 4851169047,,444012,344015 553257 554041,4853160050 4853169055 4853169056 4853169057,
,,80/08-84/11,"BJ60/61, HJ60, FJ60/61",,444041,344217 553283,4851160060 4851169055,,444012,344354,4853160071 4853169059,
,,84/11-85/10,"BJ60, HJ60, FJ60/62 (WGV;Van Type)",,444041,344217 553283,4851160060 4851169055,,444012,344354 554041,4853160081 4853169066,
,,84/11-85/10,"HJ60/61, FJ60/62 (WGG;G Type)",,444078,554044,4851160070 4851160071 4851169065 4851169066,,444012,344354 554041,4853160081 4853169066,
,,85/10-86/11,"BJ60, HJ60/61, FJ60/62 (WGV;Van Type)",,444041,344217 553283,4851160060 4851169055,R,444097,,4853160160,
,,,,,,,,L,444098,,4854160020,
,,86/11 -87/08,"BJ60, HJ60/61, FJ60/62 (WGV;Van Type)",,444078,554044,4851160071 4851169066,R,444097,,4853160160,
,,,,,,,,L,444098,,4854160020,
,,85/10-87/08,"HJ60/61, FJ62 (WGG;G Type Without 10R15-6Tire)",,444078,554044,4851160071 4851169066,R,444097,,4853160160,
,,,,,,,,L,444098,,4854160020,
,,85/10-87/08,"HJ60/61, FJ62 (WGG;G Type With 10R15-6Tire)",,444078,554044,4851160071 4851169066,,444098,,4853160170 4853169095 4853169096,
,,87/08-90/01,"FJ62, HJ60/61 (Without 10R15-6Tire)",,,345008,4851160160 4851169095,,,345018,4853160190 4853160220 4853169105 4853169106 4853169115 4853169116 4854160040 4854160050 4854169025 4854169026 4854169035 4854169036,
,,87/08-90/01,"FJ62, HJ60/61 (With 10R15-6Tire)",,,345008,4851160160 4851169095,,,,4853160200 4853169066 4853169125 4854160060 4854169045,
,,84/11 -87/08,BJ70/71/73/74 (Leaf Spring Suspension),,444114,344060 554055,4851160090 4851160120 4851169125 4851169165,,444092,344216,4853160100 4853160140 4853169135 4853169165,
,,,,,,,,,,554056,,
,,87/08-90/01,BJ70/71/73/74 (Leaf Spring Suspension),,444106,344207 554079,4851160170 4851169175,,444092,344216 554056,4853160101 4853169138 4853169136,
,,84/11 -87/08,BJ75 (Leaf Spring Suspension),,444114,344060 554055,4851160090 4851169125 4851160120 4851169165,,444107,344061 554080,4853160110 4853169155,
,,87/08-90/01,BJ75 (Leaf Spring Suspension),,444106,344207 554079,4851160170 4851169175,,444107,344061 554080,4853160110 4853169156 4853160210 4853169216,
,,84/11 -87/08,"RJ70/73, LJ70/71/73 (Coil Spring Suspension)",,444113,344213 554057,4851160100 4851160130 4851160110 4851160140 4851169105 4851169115 4851169135 4851169145,R,444115,344214 554058,4853160120 4853169145,
,,,,,,,,L,444116,344215 554059,4854160010 4854169055,
,,87/08-90/01,"RJ70/73, LJ70/71/73 (Coil Spring Suspension)",,444113,344213 554057,4851160101 4851169106 4851160110 4851169108 4851169115,R,,345018,4853160121 4853169148 4853169146,
,,,,,,,,L,,345019,4854160011 4854169056,
,,90/01 -96/04,"HZJ70/73, PZJ70/73",,444110,344210 554081,4851160280 4851169265,,444112,344212 554082,4853160340 4853169138 4853169296 4853169136 4853169295,
,,90/01 -96/04,"HZJ75, PZJ75",,444106,344207 554079,4851160171 4851169356 4851169355,,444107,344061 554080,4853160211 4853169386 4853169385,
,,90/06-96/04,FJ75,,444106,344207 554079,4851160171 4851169356 4851169355,,444177,,4853160230 4853169225 4853160231 4853169396,
,,90/01 -96/04,"RJ70/73, LJ70/73/77, KZJ70/73/77",,,344211 554076,4851160220 4851169285 4851169315 4851169325 4851169406 4851160230 4851169295 4851169316 4851169405,,,345011 555005,4853160280 4853169325 4853169355 4853169365 4853169455 4853160290 4853169335 4853169356 4853169366 4853169456,
,,90/01 -92/01,"FJ80, HDJ80, HZJ80 Without 5.50FX15 or 7JJX15 Disc Wheel",,,345009 554123,4851160180 4851160181 4851160190 4851160300 4851160320 4851169186 4851169195 4851169245 4851169185 4851169187 4851169225,,,345010 554124,4853160240 4853160370 4853160380 4853160430 4853169235 4853169255 4853169245 4853169415,
,,90/01 -92/01,"FJ80, HDJ80, HZJ80 With 5.50FX15 or 7JJX15 Disc Wheel or With Sand Tire",,,345017,4851160200 4851160330 4851169207 4851160201 4851169205 4851169255,,,345040,4853120261 4853160260 4853169277 4853120270 4853169275 4853169285,
,,92/01 -98/01,"FJ80, HDJ80, HZJ80 incl. 5.50FX15 or 7JJX15 Disc Wheel",,,345020,4851160390 4851160391 4851160480 4851169385 4851169386 4851169388 4851169387 4851169435,,,345010 554124,4853160240 4853160371 4853160380 4853160430 4853160450 4853160540 4853169246 4853169256 4853169417 4853169445 4853169486 4853160480 4853169236 4853169247 4853169416 4853169418 4853169485 4853169535,
,,92/09-93/08,FJ80,,,344210,4851160291 4851169365,,,345010 554124,4853160380 4853169255,
,,98/01 -02/06,"FZJ/HDJ/ UZJ100;Independent Front Axle, Except Active Height Control",,,345022,4851069565 4851160500 4851160550 4851169456 4851169465 4851169467 4851169477 4851160490 4851160510 4851169455 4851169457 4851169466 4851169476 4851169515,,,345023,4853160550 4853160650 4853160690 4853169555 4853169557 4853169567 4853169665 4853169695 4853169775 4853160560 4853160680 4853160710 4853169556 4853169566 4853169586 4853169685 4853169715,
,,98/01 -,FZJ/HZJ105; Rigid Front Axle,,,345035,4851160481 4851169436,,,345010,4853160541 4853169536,
,,98/10-,"FZ/HZ105, 4WD Wagon with Rigid Front Sus.",,,,,,,345010,4853160541,
,,99/08-01/08,HZJ78,,,345044,4851160520 4851160540 4851169495 4851169645 4851160530 4851169485 4851169505,,,344460,4853160610 4853169625,
,,99/08-01/08,HZJ79,,,345044,4851160520 4851160540 4851169495 4851169645 4851160530 4851169485 4851169505,,,344461,4853160630 4853169645,
,LAND CRUISER PRADO,96/04-02/08,"KZJ90/95, VZJ90/95",,,341232,4851060040 4851060060 4851060070 4851069065 4851069085 4851069086 4851069095,,,344288,4853160500 4853160502 4853160532 4853160591 4853169495 4853169497 4853169525 4853169527 4853169605 4853169607 4853160501 4853160510 4853160580 4853160592 4853169496 4853169505 4853169526 4853169595 4853169606,
,,02-,GRJ/KZJ/LJ/RZJ120 (4WD),,,341344,4851035330 4851069175 4851060100 4851080395,,,344416,4853060080 4853069175,
,,02/09-,GRJ/KZJ/LJ/RZJ125 4WD),,,341340,4851035230 4851060090 4851069165 4851080086 4851035240 4851060110 4851069185 4851080087,,,344410,4853035070 4853060060 4853069165 4853080087 4853035080 4853060090 4853069195 4853080088,
,LITE ACE,70-79/09,"KM10, KM10V(VAN), KM11Series",,443334,343378,4850027010 4850029075,,443100,343125 553058,4853127010 4853129116 4853129165 4853129166,
,,79/10-85/09,"KM20, TM20, CM20, YM21 (WAGON/VAN with Rear Double Tire)",,443181,343154 553285,4850027020 4850027050 4850029245 4850029246 4850029255,,443149,343213 553116,4853127030 4853127040 4853129655 4853129657 4853129665 4853129666,
,,79/10-85/09,"KM20, CM20, YM20 (VAN with Rear Single Tire)",,443181,343154 553285,4850027020 4850027050 4850029245 4850029246 4850029255,,443150,553143,4853129645,
,,79/10-85/09,"KM21, CM20/25, YM20/25",,443181,343154 553285,4850027020 4850027050 4850029245 4850029246 4850029255,,443312,,4853129656 4853180015 4853180019,
,,79/10-85/09,"KM20, CM20, YM20",,,,,,443198,343239 553142,4853127060,
,,85/10-92/01,"KM30, CM30, YM30 (WAGON), KM31 (VAN)",,443346,343190,4850027120 4850029365 4850029366,,,343267,4853127130 4853127131 4853127140 4853127190 4853180271 4853180275 4853180290,
,,85/10-92/01,"KM30, CM30, YM30 (WAGON), KM31 (VAN)",,,343190,4850027060 4850029345 4850029346,,,343267,4853127130 4853127131 4853127140 4853127190 4853180271 4853180275 4853180290,
,,85/10-92/01,"KM36, CM35, CM36 (VAN)",,443346,343190,4850027120 4850029365 4850029366,,,343196,4853127100 4853127110 4853180078 4853180079,
,,85/10-92/01,"KM36, CM35, CM36 (VAN)",,,343190,4850027060 4850029345 4850029346,,,343196,4853127100 4853127110 4853180078 4853180079,
,,92/01 -95/01,"KR21, YR21/22, CR21 (WAGON)",,,344255 554087,4850028190 4850029585 4850029586,,,343192,4853128150 4853128160 4853128260 4853128270 4853180210 4853180215 4853180225 4853180230 4853180617 4853180618 4853180620,
